D,fcy,Ac,As,αsc,Nu0,C,Ns,Vs,Vc,N
300.0,100.0,65144.06526483795,5541.769440932403,0.08506944444444457,9063.6204693127,942.4777960769379,2549.213942828905,4987592.496839163,58629658.738354154,10298.4
300.0,160.0,57255.52611167398,13430.308594096372,0.23456790123456803,12854.21904124434,942.4777960769379,3693.334863376502,12087277.734686734,51529973.50050658,13375.1
300.0,120.0,61575.216010359945,9110.618695410405,0.14795918367346947,9894.446062481054,942.4777960769379,2505.4201412378616,8199556.825869365,55417694.40932395,10452.2
300.0,180.0,63793.96582195774,6891.868883812611,0.10803324099722994,13929.527301705872,942.4777960769379,2446.613453753477,6202681.99543135,57414569.23976196,14164.0
300.0,200.0,57255.52611167398,13430.308594096372,0.23456790123456803,15144.440085711298,942.4777960769379,3693.334863376502,12087277.734686734,51529973.50050658,15370.3
300.0,140.0,57255.52611167398,13430.308594096372,0.23456790123456803,11171.896175247004,942.4777960769379,3156.1225196126475,12087277.734686734,51529973.50050658,11594.3
300.0,100.0,57255.52611167398,13430.308594096372,0.23456790123456803,11903.494564451728,942.4777960769379,6177.94195328433,12087277.734686734,51529973.50050658,14009.9
300.0,120.0,57255.52611167398,13430.308594096372,0.23456790123456803,10026.785653013523,942.4777960769379,3156.1225196126475,12087277.734686734,51529973.50050658,10566.6
300.0,100.0,65144.06526483795,5541.769440932403,0.08506944444444457,8481.734678014798,942.4777960769379,1967.3281515310032,4987592.496839163,58629658.738354154,9232.7
300.0,200.0,61575.216010359945,9110.618695410405,0.14795918367346947,14820.46334330985,942.4777960769379,2505.4201412378616,8199556.825869365,55417694.40932395,14749.1
300.0,120.0,65144.06526483795,5541.769440932403,0.08506944444444457,9784.615983311556,942.4777960769379,1967.3281515310032,4987592.496839163,58629658.738354154,10350.9
300.0,200.0,63793.96582195774,6891.868883812611,0.10803324099722994,14378.38235208751,942.4777960769379,1619.5891876959636,6202681.99543135,57414569.23976196,13761.7
300.0,120.0,65144.06526483795,5541.769440932403,0.08506944444444457,9119.603650399667,942.4777960769379,1302.315818619115,4987592.496839163,58629658.738354154,9145.0
300.0,100.0,57255.52611167398,13430.308594096372,0.23456790123456803,9418.8874745439,942.4777960769379,3693.334863376502,12087277.734686734,51529973.50050658,10397.2
300.0,100.0,61575.216010359945,9110.618695410405,0.14795918367346947,8298.516994457439,942.4777960769379,2140.995393421445,8199556.825869365,55417694.40932395,8807.4
300.0,180.0,57255.52611167398,13430.308594096372,0.23456790123456803,13999.329563477819,942.4777960769379,3693.334863376502,12087277.734686734,51529973.50050658,14377.8
300.0,180.0,65144.06526483795,5541.769440932403,0.08506944444444457,13249.918343927242,942.4777960769379,1523.9865962564108,4987592.496839163,58629658.738354154,12931.9
300.0,120.0,61575.216010359945,9110.618695410405,0.14795918367346947,10623.295558113889,942.4777960769379,3234.269636870694,8199556.825869365,55417694.40932395,11667.8
300.0,140.0,65144.06526483795,5541.769440932403,0.08506944444444457,11669.383079906218,942.4777960769379,2549.213942828905,4987592.496839163,58629658.738354154,12550.4
300.0,200.0,63793.96582195774,6891.868883812611,0.10803324099722994,15929.052850945347,942.4777960769379,3170.2596865538007,6202681.99543135,57414569.23976196,16510.3
300.0,160.0,63793.96582195774,6891.868883812611,0.10803324099722994,12653.647985266714,942.4777960769379,2446.613453753477,6202681.99543135,57414569.23976196,13038.2
300.0,160.0,61575.216010359945,9110.618695410405,0.14795918367346947,14042.919161546377,942.4777960769379,4190.884599888786,8199556.825869365,55417694.40932395,15335.4
300.0,140.0,65144.06526483795,5541.769440932403,0.08506944444444457,10644.155733333724,942.4777960769379,1523.9865962564108,4987592.496839163,58629658.738354154,10673.8
300.0,100.0,63793.96582195774,6891.868883812611,0.10803324099722994,7998.985769891737,942.4777960769379,1619.5891876959636,6202681.99543135,57414569.23976196,8273.3
300.0,140.0,63793.96582195774,6891.868883812611,0.10803324099722994,12101.414901627883,942.4777960769379,3170.2596865538007,6202681.99543135,57414569.23976196,13196.6
300.0,180.0,63793.96582195774,6891.868883812611,0.10803324099722994,13378.177791000862,942.4777960769379,1895.263943048468,6202681.99543135,57414569.23976196,13181.7
300.0,160.0,63793.96582195774,6891.868883812611,0.10803324099722994,12102.298474561707,942.4777960769379,1895.263943048468,6202681.99543135,57414569.23976196,12086.1
300.0,180.0,61575.216010359945,9110.618695410405,0.14795918367346947,14317.808518735483,942.4777960769379,3234.269636870694,8199556.825869365,55417694.40932395,14860.0
300.0,160.0,65144.06526483795,5541.769440932403,0.08506944444444457,11725.366260993187,942.4777960769379,1302.315818619115,4987592.496839163,58629658.738354154,11321.8
300.0,100.0,63793.96582195774,6891.868883812611,0.10803324099722994,9549.656268749573,942.4777960769379,3170.2596865538007,6202681.99543135,57414569.23976196,10996.8
300.0,120.0,61575.216010359945,9110.618695410405,0.14795918367346947,9530.02131466464,942.4777960769379,2140.995393421445,8199556.825869365,55417694.40932395,9882.5
300.0,160.0,63793.96582195774,6891.868883812611,0.10803324099722994,11826.623719209201,942.4777960769379,1619.5891876959636,6202681.99543135,57414569.23976196,11634.5
300.0,100.0,65144.06526483795,5541.769440932403,0.08506944444444457,8038.393122740205,942.4777960769379,1523.9865962564108,4987592.496839163,58629658.738354154,8416.0
300.0,140.0,57255.52611167398,13430.308594096372,0.23456790123456803,11709.108519010859,942.4777960769379,3693.334863376502,12087277.734686734,51529973.50050658,12385.3
300.0,160.0,57255.52611167398,13430.308594096372,0.23456790123456803,12317.006697480485,942.4777960769379,3156.1225196126475,12087277.734686734,51529973.50050658,12592.0
300.0,120.0,57255.52611167398,13430.308594096372,0.23456790123456803,13048.605086685207,942.4777960769379,6177.94195328433,12087277.734686734,51529973.50050658,14970.5
300.0,100.0,61575.216010359945,9110.618695410405,0.14795918367346947,8662.941742273855,942.4777960769379,2505.4201412378616,8199556.825869365,55417694.40932395,9383.4
300.0,160.0,65144.06526483795,5541.769440932403,0.08506944444444457,12972.264385202976,942.4777960769379,2549.213942828905,4987592.496839163,58629658.738354154,13653.6
300.0,200.0,57255.52611167398,13430.308594096372,0.23456790123456803,16218.864773239009,942.4777960769379,4767.759550904211,12087277.734686734,51529973.50050658,16937.0
300.0,120.0,65144.06526483795,5541.769440932403,0.08506944444444457,10366.50177460946,942.4777960769379,2549.213942828905,4987592.496839163,58629658.738354154,11428.0
300.0,160.0,63793.96582195774,6891.868883812611,0.10803324099722994,13377.294218067038,942.4777960769379,3170.2596865538007,6202681.99543135,57414569.23976196,14308.9
300.0,140.0,57255.52611167398,13430.308594096372,0.23456790123456803,12783.53320653857,942.4777960769379,4767.759550904211,12087277.734686734,51529973.50050658,13959.8
300.0,180.0,65144.06526483795,5541.769440932403,0.08506944444444457,13693.259899201834,942.4777960769379,1967.3281515310032,4987592.496839163,58629658.738354154,13741.3
300.0,200.0,65144.06526483795,5541.769440932403,0.08506944444444457,14331.128871586705,942.4777960769379,1302.315818619115,4987592.496839163,58629658.738354154,13591.8
300.0,180.0,61575.216010359945,9110.618695410405,0.14795918367346947,15274.423481753576,942.4777960769379,4190.884599888786,8199556.825869365,55417694.40932395,16397.0
300.0,100.0,65144.06526483795,5541.769440932403,0.08506944444444457,7816.72234510291,942.4777960769379,1302.315818619115,4987592.496839163,58629658.738354154,8016.3
300.0,160.0,65144.06526483795,5541.769440932403,0.08506944444444457,11947.037038630482,942.4777960769379,1523.9865962564108,4987592.496839163,58629658.738354154,11799.6
300.0,120.0,57255.52611167398,13430.308594096372,0.23456790123456803,10563.99799677738,942.4777960769379,3693.334863376502,12087277.734686734,51529973.50050658,11337.8
300.0,180.0,61575.216010359945,9110.618695410405,0.14795918367346947,13588.959023102652,942.4777960769379,2505.4201412378616,8199556.825869365,55417694.40932395,13680.9
300.0,200.0,65144.06526483795,5541.769440932403,0.08506944444444457,14552.799649224,942.4777960769379,1523.9865962564108,4987592.496839163,58629658.738354154,13977.0
300.0,140.0,63793.96582195774,6891.868883812611,0.10803324099722994,11377.768668827559,942.4777960769379,2446.613453753477,6202681.99543135,57414569.23976196,11932.8
300.0,100.0,63793.96582195774,6891.868883812611,0.10803324099722994,8274.660525244242,942.4777960769379,1895.263943048468,6202681.99543135,57414569.23976196,8787.1
300.0,140.0,57255.52611167398,13430.308594096372,0.23456790123456803,14193.715608918686,942.4777960769379,6177.94195328433,12087277.734686734,51529973.50050658,15998.3
300.0,120.0,65144.06526483795,5541.769440932403,0.08506944444444457,9341.274428036966,942.4777960769379,1523.9865962564108,4987592.496839163,58629658.738354154,9544.3
300.0,180.0,65144.06526483795,5541.769440932403,0.08506944444444457,13028.247566289947,942.4777960769379,1302.315818619115,4987592.496839163,58629658.738354154,12499.6
300.0,120.0,63793.96582195774,6891.868883812611,0.10803324099722994,9550.539841683398,942.4777960769379,1895.263943048468,6202681.99543135,57414569.23976196,9907.0
300.0,140.0,61575.216010359945,9110.618695410405,0.14795918367346947,11854.799878321086,942.4777960769379,3234.269636870694,8199556.825869365,55417694.40932395,12727.6
300.0,200.0,57255.52611167398,13430.308594096372,0.23456790123456803,17629.047175619125,942.4777960769379,6177.94195328433,12087277.734686734,51529973.50050658,18980.3
300.0,140.0,61575.216010359945,9110.618695410405,0.14795918367346947,12811.414841339178,942.4777960769379,4190.884599888786,8199556.825869365,55417694.40932395,14251.5
300.0,100.0,57255.52611167398,13430.308594096372,0.23456790123456803,10493.31216207161,942.4777960769379,4767.759550904211,12087277.734686734,51529973.50050658,11973.8
300.0,140.0,65144.06526483795,5541.769440932403,0.08506944444444457,10422.48495569643,942.4777960769379,1302.315818619115,4987592.496839163,58629658.738354154,10212.2
300.0,120.0,63793.96582195774,6891.868883812611,0.10803324099722994,10101.889352388405,942.4777960769379,2446.613453753477,6202681.99543135,57414569.23976196,10826.7
300.0,120.0,63793.96582195774,6891.868883812611,0.10803324099722994,9274.865086330892,942.4777960769379,1619.5891876959636,6202681.99543135,57414569.23976196,9397.8
300.0,200.0,63793.96582195774,6891.868883812611,0.10803324099722994,15205.406618145025,942.4777960769379,2446.613453753477,6202681.99543135,57414569.23976196,15267.0
300.0,160.0,57255.52611167398,13430.308594096372,0.23456790123456803,15338.826131152167,942.4777960769379,6177.94195328433,12087277.734686734,51529973.50050658,16957.8
300.0,100.0,57255.52611167398,13430.308594096372,0.23456790123456803,8881.675130780044,942.4777960769379,3156.1225196126475,12087277.734686734,51529973.50050658,9567.4
300.0,120.0,61575.216010359945,9110.618695410405,0.14795918367346947,11579.91052113198,942.4777960769379,4190.884599888786,8199556.825869365,55417694.40932395,13210.3
300.0,180.0,61575.216010359945,9110.618695410405,0.14795918367346947,13224.534275286234,942.4777960769379,2140.995393421445,8199556.825869365,55417694.40932395,13043.2
300.0,200.0,63793.96582195774,6891.868883812611,0.10803324099722994,14654.057107440016,942.4777960769379,1895.263943048468,6202681.99543135,57414569.23976196,14269.6
400.0,180.0,115811.67158193413,9852.034561657594,0.08506944444444448,25378.036783110634,1256.6370614359173,4531.935898362493,11822441.473989112,138974005.89832097,25990.9
400.0,180.0,101787.60197630929,23876.104167282436,0.234567901234568,26797.785335120934,1256.6370614359173,8476.016979385264,28651325.000738923,122145122.37157115,27933.2
400.0,120.0,101787.60197630929,23876.104167282436,0.234567901234568,20690.529216542378,1256.6370614359173,8476.016979385264,28651325.000738923,122145122.37157115,22811.4
400.0,120.0,113411.49479459153,12252.211349000194,0.10803324099722993,19245.396595891074,1256.6370614359173,5636.0172205400895,14702653.618800232,136093793.75350985,21348.0
400.0,180.0,113411.49479459153,12252.211349000194,0.10803324099722993,23293.338730041523,1256.6370614359173,2879.2696670150453,14702653.618800232,136093793.75350985,22386.1
400.0,180.0,101787.60197630929,23876.104167282436,0.234567901234568,29304.77627268559,1256.6370614359173,10983.00791694992,28651325.000738923,122145122.37157115,31630.2
400.0,180.0,113411.49479459153,12252.211349000194,0.10803324099722993,26050.086283566565,1256.6370614359173,5636.0172205400895,14702653.618800232,136093793.75350985,27121.9
400.0,160.0,109506.1495509875,16157.556592604233,0.14754930804211194,23256.916518532504,1256.6370614359173,5735.932590374502,19389067.91112508,131407379.461185,24258.3
400.0,100.0,113411.49479459153,12252.211349000194,0.10803324099722993,15690.684508354223,1256.6370614359173,4349.5350288950685,14702653.618800232,136093793.75350985,17145.6
400.0,100.0,109506.1495509875,16157.556592604233,0.14754930804211194,18383.090987696694,1256.6370614359173,7432.476032597947,19389067.91112508,131407379.461185,21371.8
400.0,200.0,109506.1495509875,16157.556592604233,0.14754930804211194,29333.70594279545,1256.6370614359173,7432.476032597947,19389067.91112508,131407379.461185,30670.1
400.0,140.0,109506.1495509875,16157.556592604233,0.14754930804211194,19127.886736400247,1256.6370614359173,3797.0257992619945,19389067.91112508,131407379.461185,19239.2
400.0,100.0,109506.1495509875,16157.556592604233,0.14754930804211194,16686.54754547325,1256.6370614359173,5735.932590374502,19389067.91112508,131407379.461185,18676.4
400.0,200.0,109506.1495509875,16157.556592604233,0.14754930804211194,25698.255709459496,1256.6370614359173,3797.0257992619945,19389067.91112508,131407379.461185,24738.4
400.0,200.0,101787.60197630929,23876.104167282436,0.234567901234568,25968.404874573233,1256.6370614359173,5610.884479311372,28651325.000738923,122145122.37157115,25548.6
400.0,160.0,101787.60197630929,23876.104167282436,0.234567901234568,24762.033295594752,1256.6370614359173,8476.016979385264,28651325.000738923,122145122.37157115,26239.9
400.0,160.0,109506.1495509875,16157.556592604233,0.14754930804211194,21318.009727419994,1256.6370614359173,3797.0257992619945,19389067.91112508,131407379.461185,21045.1
400.0,200.0,115811.67158193413,9852.034561657594,0.08506944444444448,27694.270214749322,1256.6370614359173,4531.935898362493,11822441.473989112,138974005.89832097,28044.2
400.0,140.0,115811.67158193413,9852.034561657594,0.08506944444444448,19711.106290859225,1256.6370614359173,3497.472269388446,11822441.473989112,138974005.89832097,20231.4
400.0,200.0,109506.1495509875,16157.556592604233,0.14754930804211194,27637.162500572005,1256.6370614359173,5735.932590374502,19389067.91112508,131407379.461185,27862.8
400.0,140.0,113411.49479459153,12252.211349000194,0.10803324099722993,19246.967392217866,1256.6370614359173,3369.358120975053,14702653.618800232,136093793.75350985,19373.9
